StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q4,Q71,Q89_1,Q89_2,Q89_3,Q89_4,Q89_5,Q89_6,Q89_7,Q89_8,Q74,Q72,Q73,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q24,Q24_2_TEXT,Q99,Q87_1,Q87_2,Q87_3,Q87_4,Q87_5,Q87_6,Q87_7,Q87_8,Q87_9,Q87_10,Q87_11,Q87_12,Q87_13,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q77_6,Q77_7,Q77_8,Q77_9,Q77_10,Q77_11,Q75_1,Q75_2,Q75_3,Q75_4,Q75_5,Q75_6,Q101,Q22,Q22_4_TEXT,Q23,Q57,Q57_3_TEXT,Q62,Q62_6_TEXT,Q58,Q59,Q64,Q64_12_TEXT,Q63,Q63_9_TEXT,assigned_category,assigned_group,session_id
2022-06-17 20:43:07,2022-06-17 21:16:00,IP Address,*******,100,1972,True,2022-06-17 21:16:00,R_1db1iaAtCnV8Psz,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5ea991e27223d90d857bc4a6,6,2,1,5,1,1,1,1,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,606.505,0,No,,Repetitive conversation,1,1,4,1,1,,1,2,2,2,7,6,1,1,1,1,1,6,4,2,1,1,1,1,1,1,2,18,20,1,highly flawed data,Manipulative/malicious motives,,Earlier in the study,Female,,Gay/Lesbian/Homosexual,,25-34 years old,Bachelor’s degree,"Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-18T02:45:34.211Z
2022-06-17 21:00:55,2022-06-17 21:16:06,IP Address,*******,100,911,True,2022-06-17 21:16:06,R_yW1S1ziBymtjzqN,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5c395df5f5ebd50001850900,6,5,4,5,6,3,5,5,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,617.821,0,No,,"I thought the bot was badly designed. It refused to expand on most of the questions I asked. It repeated many answers, often without rephrasing things. ",1,1,1,1,1,,2,1,1,1,7,5,1,1,1,1,1,7,6,5,6,1,1,4,1,1,1,18,15,15,highly flawed data,No motive,,It gave me pretty generic answers overall. It did not seem to want anything other than to inform.,Male,,Bisexual,,25-34 years old,Associates or technical degree,Asian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-18T03:02:58.366Z
2022-06-17 21:01:27,2022-06-17 21:16:06,IP Address,*******,100,879,True,2022-06-17 21:16:07,R_vOeBegV5DbAh7Al,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5e287b789061a504bf990894,5,5,3,6,5,6,4,5,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,17.532,537.822,602.627,9,No,,"My experience overall was interesting. I’ve never chatted with a bot like this in regards to mental health. It was cool but I wish it could go more in depth and say more unique things to me every time. It has promise and I think this is the future of chatting and could give people someone to talk to ",5,5,5,5,5,,4,5,5,4,6,3,5,5,5,3,6,5,4,6,5,3,6,5,4,2,8,16,3,2,high-quality data,Caring motives,,"Because it was programmed that way to help mental health and be caring. ",Male,,Straight/Heterosexual,,18-24 years old,"Some college, but no degree","Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-18T03:02:55.713Z
2022-06-17 20:51:41,2022-06-17 21:17:34,IP Address,*******,100,1553,True,2022-06-17 21:17:34,R_2SJrNyMEfsRoLXD,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,6273e82077f4dcc6e1ffed38,7,7,7,7,7,2,1,5,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,1145.911,0,Yes (please specify),"The page refreshed the first time around after around the 8 minute mark, and my conversation history was erased and I pretty much had a new conversation for another 10 minutes.","Aside from the technical issues, it was interesting. The AI could use some work as the only help that the AI actually provided was just giving generic answers that anyone could have given me for my mental health issues. I do not think this product should be provided when that was all it is capable of as it could cause more frustration than a good sense of mind. ",1,7,1,1,1,,5,1,1,7,7,4,1,1,1,1,1,7,7,1,7,1,1,1,1,1,20,20,1,16,mixed-quality data,Other,The AI felt more like a search engine than an AI that would offer support or service.,"They never advertised themselves, nor did they actually provided any meaningful help.",Male,,Straight/Heterosexual,,18-24 years old,Bachelor’s degree,Asian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-18T03:03:32.206Z
2022-06-17 20:43:27,2022-06-17 21:18:42,IP Address,*******,100,2115,True,2022-06-17 21:18:42,R_3G8tiKhjQP5LIc2,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,600dfcea91351167d0b65515,7,6,5,6,5,4,3,4,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,1293.87,1293.87,1294.197,1,No,,"I was surprised! I expected the responses to be robotic and very fake, however, the bot responded and acted as a human! It even remembered exactly what I previously said and was constant with its responses! it was cool how Melu responded to liking my photo with the angel in it!! Awesome bot, I think this could definitely help someone calm down in a time of crisis!",7,7,7,7,7,,4,7,7,7,1,1,7,7,6,7,6,7,7,7,7,7,7,6,1,1,1,20,1,1,high-quality data,Caring motives,,Well I think the bot had a motive to help someone (me) with a mental health problem and it did! SO I do think it has a caring motive (Not inherently bad and to be expected really!),Female,,Prefer to self-describe,Pansexual,18-24 years old,"Some college, but no degree",Black or African American,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-18T02:50:23.486Z
2022-06-17 20:52:16,2022-06-17 21:18:54,IP Address,*******,100,1598,True,2022-06-17 21:18:54,R_2dX9NTNJqs96GlS,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5843e65e56019d0001f6a305,7,5,6,6,7,5,1,1,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,675.768,0,No,,"It started out well, but the advice that was given didn't make sense and then the AI just continued to double down on that advice even when I told them it didn't make sense in this situation.",2,5,5,1,2,,1,3,2,1,7,7,3,3,3,3,5,5,5,2,2,2,3,3,4,1,1,1,13,12,high-quality data,Caring motives,,They were very understanding and continued to keep trying to help me even though they were just repeating themselves.,Male,,Straight/Heterosexual,,35-44 years old,"Some college, but no degree",Prefer to self-describe,White,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-18T02:57:25.657Z
2022-06-17 20:56:43,2022-06-17 21:19:35,IP Address,*******,100,1371,True,2022-06-17 21:19:35,R_3Poxv0VI5SDElMM,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,6005a06aff6a528027303ba9,7,5,4,6,6,4,2,1,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,13.484,14.46,714.44,2,No,,It was good. Quick responses. It felt like I was chatting with a human.,6,6,6,5,6,,3,6,6,7,2,1,7,6,5,6,6,6,6,6,6,5,5,6,3,1,2,14,5,1,high-quality data,Caring motives,,Offered good advice and a free trial,Male,,Straight/Heterosexual,,35-44 years old,High school diploma or GED,"Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-18T03:02:07.595Z
2022-06-17 21:00:24,2022-06-17 21:20:24,IP Address,*******,100,1200,True,2022-06-17 21:20:24,R_3LXxp1cymkmofvQ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,62ac8a50a8e655d0e4301ad0,6,5,5,5,3,3,2,3,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,269.176,843.203,844.77,10,No,,"That was really awesome how sophisticated the AI worked, I would honestly use this in my day to day if businesses used this as customer service ",7,7,7,6,6,,3,7,6,7,1,1,7,6,6,5,4,5,7,7,7,7,7,7,1,1,1,20,1,1,high-quality data,Caring motives,,"I know I was told it was manipulative but given the responses it gave I felt like it was as helpful as possible ",Male,,Straight/Heterosexual,,18-24 years old,"Some college, but no degree","Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-18T03:02:30.440Z
2022-06-17 21:01:10,2022-06-17 21:21:00,IP Address,*******,100,1190,True,2022-06-17 21:21:00,R_Dwbk8GbfbBOXwS5,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5c024be169406e00014e0b8e,5,6,1,5,4,1,4,3,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,105.313,598.916,602.261,6,No,,"It was kind of what i expected. I wasn't sure how helpful it would be, considering the fact that I don't really know myself. It was very reminiscent of my conversations with real-life mental health professionals. I often felt like I had very little (or even nothing) to say. I didn't feel like I made any progress.",4,5,7,3,2,,4,5,4,6,3,2,7,5,4,3,4,6,6,6,4,3,5,4,5,1,11,2,12,15,high-quality data,Caring motives,,"Its statements seemed very similar to trained professionals I've spoken to in real life, seemingly to empathize/sympathize with the client. I guess they're trained to speak that way though. ",Male,,Straight/Heterosexual,,25-34 years old,Associates or technical degree,Asian,,"Yes, Mexican, Mexican American, Chicano/a/x",,,2,2022-06-18T03:02:43.083Z
2022-06-17 20:59:10,2022-06-17 21:21:09,IP Address,*******,100,1319,True,2022-06-17 21:21:09,R_3qKx2iv5V7XZBA9,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,610713aeac4904cc5d90e76d,6,6,4,6,5,3,4,2,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,207.587,649.416,652.256,4,No,,"It was kinda fun but I ran out of questions to ask. ",7,6,7,6,7,,5,6,6,6,3,2,6,7,7,7,6,2,6,7,2,7,7,7,11,5,5,15,18,4,high-quality data,Caring motives,,"It seemed like it wanted to help. It didn't ask me questions though so it was kinda hard to come up with stuff to ask ",Male,,Bisexual,,35-44 years old,High school diploma or GED,Prefer not to say,,Prefer not to say,,,3,2022-06-18T03:06:18.574Z
2022-06-17 21:02:39,2022-06-17 21:21:12,IP Address,*******,100,1113,True,2022-06-17 21:21:13,R_1NCDBggUjjOdXqp,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5eb879035275547d0fcdd610,6,5,4,5,4,3,4,2,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,822.855,0,No,,"It was pleasant, maybe a bit easy to trick ",7,4,4,4,2,,7,7,4,2,2,1,3,4,3,5,5,7,7,7,7,6,6,7,5,1,1,20,5,1,mixed-quality data,Manipulative/malicious motives,,"The survey told me it wanted to get me to sign up, so I played into that desperation of the AI with some clever wording to get free services. ",Male,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,Prefer to self-describe,white/japanese,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-18T03:03:56.517Z
2022-06-17 21:00:25,2022-06-17 21:21:24,IP Address,*******,100,1258,True,2022-06-17 21:21:24,R_1IHrD7YMj9JLEoh,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,62ac8c24bd5cdc71d84330e5,5,5,3,5,4,2,2,5,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,636.875,0,No,,Answers were quick and clearly answered the questions.,5,4,1,2,2,,2,7,2,1,5,1,3,4,4,4,4,5,7,7,6,4,5,5,3,2,2,20,10,1,high-quality data,No motive,,"There was very little pressure for me to buy the service. Additionally, I asked pros and cons and received a very thoughtful and clear answer for both.",Male,,Straight/Heterosexual,,25-34 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","Some other race, ethnicity, or origin",,"Some other race, ethnicity, or origin",,,3,2022-06-18T03:04:26.098Z
2022-06-17 20:58:43,2022-06-17 21:23:07,IP Address,*******,100,1464,True,2022-06-17 21:23:08,R_pFAES2FfwbcMT17,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5d36600685d1d50001affacb,6,5,4,4,5,2,3,1,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,603.43,0,No,,"The AI was not helpful at all; when I asked questions under the idea of finding help for a friend, all I got was the same repeated canned response.  When I tried talking about something personal, within minutes we were back to the AI repeating itself and not really making any effort to interact with me.  ",1,1,1,1,1,,1,1,1,1,7,4,1,1,1,1,1,1,6,3,1,1,1,1,12,1,5,1,14,20,mixed-quality data,No motive,,"Because even though it talked about being there to help, it didn't even try to help. ",Male,,Bisexual,,45-54 years old,"Some college, but no degree","Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-18T03:09:50.809Z
2022-06-17 20:52:08,2022-06-17 21:23:19,IP Address,*******,100,1870,True,2022-06-17 21:23:19,R_a2UMWAjPPxBU3UR,*******,*******,*******,*******,*******,*******,anonymous,EN,0.4000000059604645,Yes,628ef7938f4e5a7f3a07ee31,7,6,6,6,6,5,7,7,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,1.031,1308.051,1309.96,15,No,,"It needs more heart it's to generic my dog gives better advice. ",5,3,2,1,1,,1,1,1,1,7,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,highly flawed data,No motive,,To get people to answer there own questions with more questions,Male,,Straight/Heterosexual,,25-34 years old,"Some college, but no degree","Some other race, ethnicity, or origin",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-18T02:57:17.892Z
2022-06-17 21:03:35,2022-06-17 21:23:36,IP Address,*******,100,1200,True,2022-06-17 21:23:36,R_1I5isCWIjv6RROi,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,55cb79e0fdf99b3c26ae4bca,4,2,1,4,4,1,1,1,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,638.356,0,No,,It was absolutely worthless. The AI gave the exact same response about 20 times and didn't provide any helpful information.,1,4,1,1,1,,1,1,1,1,7,4,1,1,1,1,1,4,4,4,4,1,1,1,4,1,1,20,10,20,highly flawed data,No motive,,"I was told it had no motive, and it was clear that it had no motive since it repeated the same thing about 20 times.",Female,,Straight/Heterosexual,,45-54 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Prefer to self-describe,"Wow, I thought the AI was worthless. You really don't have a category for Caucasian??? We're 61.6% of the population. Ridiculous.","No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-18T03:06:01.847Z
